align_loss,coarse_comm_MB_per_batch,compression_ratio,device_loss,device_token_acc,edge_loss,gpu_memory_MB,loss,step,step_time,token_acc,val_loss,val_token_acc
0.023596955463290215,0.25,6.0,7.852108478546143,0.05921052768826485,7.839345932006836,1717.5810546875,9.412127494812012,174,0.02856872498523444,0.05263157933950424,,
0.02337270975112915,0.25,6.0,7.464425563812256,0.06333333253860474,7.475803375244141,1717.5810546875,8.971025466918945,175,0.028121559065766633,0.023333333432674408,,
0.02281836047768593,0.25,6.0,7.538395881652832,0.06666667014360428,7.556458950042725,1717.5810546875,9.06641960144043,176,0.028730949969030917,0.05964912474155426,,
0.02255276031792164,0.25,6.0,7.2013702392578125,0.03678929805755615,7.279306888580322,1717.5810546875,8.72183609008789,177,0.028090220992453396,0.03678929805755615,,
0.021771874278783798,0.25,6.0,7.293338775634766,0.07266436517238617,7.258902072906494,1717.5810546875,8.719747543334961,178,0.028530597919598222,0.06920415163040161,,
0.021783694624900818,0.25,6.0,7.629300117492676,0.05211726203560829,7.634383678436279,1717.5810546875,9.162422180175781,179,0.029021063004620373,0.05211726203560829,,
0.02230933867394924,0.25,6.0,7.724262237548828,0.03654484823346138,7.691299915313721,1717.5810546875,9.238383293151855,180,0.028091260930523276,0.03654484823346138,,
0.02260790579020977,0.25,6.0,7.894828796386719,0.04838709533214569,7.939336776733398,1717.5810546875,9.520563125610352,181,0.028753899969160557,0.05161290243268013,,
0.022902365773916245,0.25,6.0,7.594493389129639,0.031545743346214294,7.557485580444336,1717.5810546875,9.07867431640625,182,0.028101281030103564,0.031545743346214294,,
0.022662024945020676,0.25,6.0,7.59528923034668,0.0439189188182354,7.602432727813721,1717.5810546875,9.123757362365723,183,0.028651672997511923,0.04054054245352745,,
0.022020308300852776,0.25,6.0,7.633098602294922,0.05211726203560829,7.602298259735107,1717.5810546875,9.131119728088379,184,0.028103688033297658,0.04885993152856827,,
0.02257251739501953,0.25,6.0,7.346345901489258,0.07590759545564651,7.333574295043945,1717.5810546875,8.805100440979004,185,0.028751260950230062,0.07590759545564651,,
0.02208733931183815,0.25,6.0,7.42156982421875,0.04746835678815842,7.411104202270508,1717.5810546875,8.897626876831055,186,0.028264530934393406,0.04746835678815842,,
0.02240687422454357,0.25,6.0,7.597379684448242,0.03010033443570137,7.520687580108643,1717.5810546875,9.042404174804688,187,0.02837740397080779,0.02675585262477398,,
0.022442560642957687,0.25,6.0,7.681934356689453,0.024475524201989174,7.625170707702637,1717.5810546875,9.163802146911621,188,0.02818279294297099,0.05244754999876022,,
0.02190565876662731,0.25,6.0,7.762448787689209,0.034246575087308884,7.809255123138428,1717.5810546875,9.363935470581055,189,0.02823795599397272,0.034246575087308884,,
0.021969569846987724,0.25,6.0,7.518810749053955,0.05154639109969139,7.562744140625,1717.5810546875,9.068702697753906,190,0.028167807031422853,0.04467353969812393,,
0.021565405651926994,0.25,6.0,7.519995212554932,0.04620462283492088,7.549427509307861,1717.5810546875,9.055583000183105,191,0.02809699601493776,0.04620462283492088,,
0.02150673419237137,0.25,6.0,7.514345645904541,0.03896103799343109,7.506628036499023,1717.5810546875,9.011648178100586,192,0.02854639897122979,0.03896103799343109,,
0.021598225459456444,0.25,6.0,7.875324726104736,0.0533333346247673,7.8801374435424805,1717.5810546875,9.457362174987793,193,0.028444560943171382,0.046666666865348816,,
0.021250082179903984,0.25,6.0,7.58689546585083,0.0638977587223053,7.575331211090088,1717.5810546875,9.09483528137207,194,0.028326262021437287,0.05750798434019089,,
0.021612219512462616,0.25,6.0,7.723509788513184,0.04458598792552948,7.7399492263793945,1717.5810546875,9.286811828613281,195,0.028449082979932427,0.03503184765577316,,
0.022427469491958618,0.25,6.0,7.160318374633789,0.04516128823161125,7.178516387939453,1717.5810546875,8.612822532653809,196,0.028262589941732585,0.03870967775583267,,
0.022786591202020645,0.25,6.0,7.545989513397217,0.05017921328544617,7.585244655609131,1717.5810546875,9.096721649169922,197,0.028173926984891295,0.05017921328544617,,
0.022347884252667427,0.25,6.0,7.371832370758057,0.028938906267285347,7.395197868347168,1717.5810546875,8.87179946899414,198,0.028226111084222794,0.03215434029698372,,
0.022864148020744324,0.25,6.0,7.581443786621094,0.04560260474681854,7.580526828765869,1717.5810546875,9.099102020263672,199,0.02828068390954286,0.04234527423977852,,
0.023625200614333153,0.25,6.0,7.552957057952881,0.02812500111758709,7.584842681884766,1717.5810546875,9.097796440124512,200,0.02876094402745366,0.04062500223517418,8.118338108062744,0.0390986617654562
